Epoch,Learning_Rate,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Precision,Recall,F1_Score,MCC
0,0,0,0,0.0,0.7463186077643909,0.8098510979816262,0.6434356010078554,0.6454055448711726,0.4216333879660786
