Epoch,Learning_Rate,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Precision,Recall,F1_Score,MCC
0,0,0,0,0.9392209539705134,0.6559571619812584,0.7560764722836006,0.5052675263079888,0.4070201666084947,0.07345446357059086
